id,entity_name,dba,all_licenses,total_licenses,license_sub_types,address,city,state,zip_code,municipal_phone,place_id,google_name,formatted_address,website,phone_number,primary_category,categories,rating,user_ratings_total,business_status,enriched_at
8559,"Specialist Direct, LLC","Specialist Direct, LLC",2022319879,1,Miscellaneous,2831 St Rose Pkwy,Henderson,Nevada,89052,,ChIJ__-v3X64yIAR4q0mlqW0DVo,Medical Revenue Solutions,"3145 St Rose Pkwy, Henderson, NV 89052, USA",,(702) 850-0202,Finance,"Finance, Health",5.0,1,OPERATIONAL,2026-08-24 15:59:29
8560,Specialized Federal Retirement & Benefits Counseling L.L.C.,Specialized Federal Retirement & Benefits Counseling L.L.C.,2016301723,1,Management/Marketing/Consulting,1969 Moyer Dr,Henderson,Nevada,89074,,ChIJBTwPUcrRyIAR1kdqGf-AMzY,1969 Moyer Dr,"1969 Moyer Dr, Henderson, NV 89074, USA",,,Street Address,"Street Address, Subpremise",0.0,0,OPERATIONAL,2026-08-24 15:59:29
8561,"Specialized Protective Services, Inc.","Specialized Protective Services, Inc.",2024329866,1,Private Investigators/Related Occupations,3430 E Flamingo Rd,Las Vegas,Nevada,89121,,ChIJjxR227rFyIARtMQ7WnVGHEk,Southwest Protection Services,"3440 E Russell Rd Unit 226, Las Vegas, NV 89120, USA",,(844) 705-1500,Establishment,,0.0,0,OPERATIONAL,2026-08-24 15:59:30
8562,"Spectrum Inspection Group, Inc.","Spectrum Inspection Group, Inc.",2015300075,1,Real Estate Business,152 Errogie St,Henderson,Nevada,89012,,ChIJJWunVYnMUaYRSNEzDV6_oZ0,"Spectrum Inspection Group, Inc","1575 W Horizon Ridge Pkwy, Henderson, NV 89012, USA",http://www.spectruminspectiongroup.com/,(702) 269-6716,Establishment,,4.9,251,OPERATIONAL,2026-08-24 15:59:31
8563,"Speedee Mart, Inc.",Speedee Mart #129,"2022318725, 2022318726, 2003304289, 2003304288, 2002301825, 2002301824, 2005305932, 2002302346, 1999046513, 2017305466, 2017305467, 2002302348, 1999046512, 2020313784, 2020313785, 2022318727, 2003300732, 2003300731, 2003304291, 2003300733, 2017305469, 2020313788",22,"Convenience Store, Gasoline, Diesel, or Motor Vehicle Fuel Sales, Office Only, Miscellaneous, Liquor",3465 Volunteer Blvd,Henderson,Nevada,89044,,ChIJ_fLwZC3NyIARNwOgfBbPZoA,Speedee Mart 129,"3465 Volunteer Blvd Ste 100, Henderson, NV 89044, USA",http://www.speedeemart.net/,(702) 381-0967,Atm,"Atm, Convenience Store, Finance, Food, Gas Station, Store",3.0,2,OPERATIONAL,2026-08-24 15:59:31
8564,Speedware Consulting Group LLC,Boa Vida Acai LV,2025334125,1,Mobile Food Vendor,2100 N Boulder Hwy,Henderson,Nevada,89011,,,,,,,,,0.0,0,OPERATIONAL,2026-08-24 15:59:32
8565,Speedy Singhs Inc.,LV Smoke N Vape 5,"2013301439, 2017300211",2,Tobacco Related Product Sales,2654 W Horizon Ridge Pkwy,Henderson,Nevada,89052,(702) 795-7425,ChIJMSDs-gXOyIARLzyHsJ-fzsI,LV Smokes n Vape - geekbar foger hydroxy,"2654 W Horizon Ridge Pkwy #b13, Henderson, NV 89052, USA",,(702) 795-7425,Food,"Food, Home Goods Store, Store",4.0,81,OPERATIONAL,2026-08-24 15:59:32
8566,Speedy Wheels 365 LLC,Speedy Wheels 365 LLC,2026335529,1,Automotive,324 Forest Ridge St,Henderson,Nevada,89014,,ChIJ6xzhY43PyIAR3M0HZco9Tlw,Speedy Vehicle Transportation,"145 Mary Crest Rd, Henderson, NV 89074, USA",https://www.speedycarshipping.com/auto-transport-henderson-nv/,(702) 302-4582,Establishment,,5.0,14,OPERATIONAL,2026-08-24 15:59:33
8567,"Spencer Shack, LLC",The Chicken Shack,"2023329345, 2024330841",2,"Restaurant/Food Service, Liquor",10445 Spencer St,Las Vegas,Nevada,89183,,ChIJVVVlQXDOyIARAJUysn3Z2Ag,The Chicken Shack,"10445 Spencer St #120, Las Vegas, NV 89183, USA",http://mychickenshack.com/?utm_source=google-gmb-maps&utm_medium=gmb-website-button&utm_campaign=locl.io&utm_content=a2d61ad6-dac4-44c6-976a-d617b4b9e4fc,(702) 410-5540,Food,"Food, Meal Takeaway, Restaurant",4.0,493,OPERATIONAL,2026-08-24 15:59:33
8568,Spicy Spuds and Other Stuff LLC,Spicy Spuds and Other Stuff LLC,2021316250,1,Miscellaneous,1489 W Warm Springs Rd,Henderson,Nevada,89014,,ChIJSf1cTynRyIAR3QO1a0h2O6o,Spicy Spuds and Other Stuff Custom Spice Blends,"1489 W Warm Springs Rd #110, Henderson, NV 89014, USA",https://spicyspudsandotherstuff.com/,(702) 969-6460,Food,"Food, Store",5.0,35,OPERATIONAL,2026-08-24 15:59:34
8569,Spicy Tuna Henderson LLC,Spicy Tuna,"2022319647, 2022319648",2,"Restaurant/Food Service, Liquor",10345 S Eastern Ave,Henderson,Nevada,89052,(702) 858-0833,ChIJTeVEBA_OyIARawMjeSytMCk,Spicy Tuna,"10345 S Eastern Ave #190, Henderson, NV 89052, USA",https://spicytunahd.com/,(702) 722-2424,Food,"Food, Restaurant",4.6,521,OPERATIONAL,2026-08-24 15:59:34
8570,Spider Monkey LLC,Sticks Tavern,"2024329974, 2024329975",2,"Restaurant/Food Service, Liquor",203 S Water St,Henderson,Nevada,89015,,ChIJ623shR_XyIARigOOkqPHx1U,Sticks Tavern,"203 S Water St #100, Henderson, NV 89015, USA",https://stickstavern.com/?utm_source=google,(702) 900-3969,Bar,"Bar, Food, Restaurant",4.4,495,OPERATIONAL,2026-08-24 15:59:35
8571,Spill the Tea LV LLC,Spill the Tea LV LLC,2026334914,1,Cottage Food Operation,5840 Medallion Dr,Las Vegas,Nevada,89122,,ChIJoRcJbKtjAHwR4nqyozq1y4A,Tealet,"3230 Polaris Ave Unit 7, Las Vegas, NV 89102, USA",http://www.tealet.com/,(808) 927-8330,Food,"Food, Store",4.4,7,OPERATIONAL,2026-08-24 15:59:35
8572,Spin & Drive Vegas LLC,Spin & Drive Vegas LLC,2026335522,1,Personal Services,2575 Speyburn Ave,Henderson,Nevada,89044,,ChIJiwrkDBzNyIARWiP2ZhwZoD4,2575 Speyburn Ave,"2575 Speyburn Ave, Henderson, NV 89044, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:59:36
8573,Spine Brain and Pain Consulting PLLC,Spine Brain and Pain Consulting,2024330408,1,Medical Office,1523 Villa Rica Dr,Henderson,Nevada,89052,,ChIJ66_jnHHOyIARKHHZQa6RB9Q,Nevada Spine Clinic,"3175 St Rose Pkwy, Henderson, NV 89052, USA",http://allegiantspineinstitute.com/,(702) 320-8111,Health,Health,3.8,13,OPERATIONAL,2026-08-24 15:59:36
8574,"Spinoso Management Group, LLC","Spinoso Management Group, LLC",2025334513,1,Real Estate Business,1300 W Sunset Rd,Henderson,Nevada,89014,,ChIJTxpM88nz2YkRWb5qA9Cej0Y,Spinoso Real Estate Group,"112 Northern Concourse, Syracuse, NY 13212, USA",http://spinosoreg.com/,(315) 425-1000,General Contractor,"General Contractor, Real Estate Agency",2.7,29,OPERATIONAL,2026-08-24 15:59:37
8575,Spirit Campervan Conversions LLC,Spirit Campervan Conversions,2023322572,1,Automotive,330 Sunpac Ct,Henderson,Nevada,89011,,ChIJ__8vydLQyIAR_lyiGF5zNPU,Spirit Campervans Conversions,"330 Sunpac Ct, Henderson, NV 89011, USA",https://www.spiritcampervans.com/contact,(702) 803-4839,Establishment,,5.0,11,OPERATIONAL,2026-08-24 15:59:37
8576,Spirit Seeley,"Seeley, Spirit",2019311871,1,Independent Massage Therapist,2481 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,ChIJX-XbYwLOyIARd8qR6Gj3R2s,Ross Medical Group,"2481 W Horizon Ridge Pkwy Ste 110, Henderson, NV 89052, USA",,(702) 487-5586,Doctor,"Doctor, Health",4.3,6,OPERATIONAL,2026-08-24 15:59:38
8577,Split-Second Defense LLC,Split-Second Defense LLC,2022318316,1,Firearms/Firearms Instructor,1215 Sunfire St,Henderson,Nevada,89014,,ChIJm2G2kAHFyIAR2HH6r_ahlD4,Civil Defense Solutions LLC,"4056 Dean Martin Dr, Las Vegas, NV 89103, USA",https://www.civdefsolutions.com/,(702) 845-0889,Health,Health,5.0,1,OPERATIONAL,2026-08-24 15:59:38
8578,Spoiled Paws LLC,Spoiled Paws,2023329288,1,Pet Product Sales,771 E Horizon Dr,Henderson,Nevada,89015,,ChIJJb8Qsz3VyIAR4PS0wTfbnec,Spoiled Paws,"771 E Horizon Dr #112, Henderson, NV 89015, USA",https://spoiledpawsnv.com/,(702) 834-7753,Establishment,,4.8,93,OPERATIONAL,2026-08-24 15:59:39
8579,Spok Inc.,Spok Inc.,1997TC0408,1,Public Utility Telecom,3000 Technology Dr,Plano,Texas,75074,,ChIJI9QyS10ZTIYR7CqFdiT83qo,"Spok, Inc.","3000 Technology Dr, Plano, TX 75074, USA",http://www.spok.com/,(800) 736-4557,Establishment,,3.3,7,OPERATIONAL,2026-08-24 15:59:39
8580,"Sport Clips, Inc.",Sport Clips NV109,"2012307942, 2010301072, 2010301073, 2010301074, 2012307943, 2010301075, 2021317386, 2021317385, 2026334781, 2026334782",10,"Barbershops and Cosmetology Establishment, Retail Product Sales, Miscellaneous",655 S Green Valley Pkwy,Henderson,Nevada,89052,(512) 869-1201,ChIJsxUPn_nRyIARxUkgMQAl_EE,Sport Clips Haircuts of Henderson - Green Valley Crossing,"655 S Green Valley Pkwy Suite 150, Henderson, NV 89052, USA",https://sportclips.com/us-nv-henderson-nv109?utm_source=google&utm_medium=link&utm_campaign=gbp&utm_content=soci,(702) 202-4014,Hair Care,"Hair Care, Health",4.1,973,OPERATIONAL,2026-08-24 15:59:40
8581,"Sport Squad, Inc.",JOOLA,2025333591,1,"Warehouse, Storage or Self-Storage",30 Conestoga Way,Henderson,Nevada,89002,,ChIJzek43a3VyIARPAPBabwCzs0,30 Conestoga Way,"30 Conestoga Way, Henderson, NV 89002, USA",,,Street Address,Street Address,0.0,0,OPERATIONAL,2026-08-24 15:59:40
8582,"Sports Clubs of Nevada, Inc.","Sports Clubs of Nevada, Inc.",2020314991,1,Non-Profit Registration,1389 Romanesca Dr,Henderson,Nevada,89052,,ChIJL1PAaMzXyIARsVSXBjTbzSc,Lake Las Vegas Sports Club,"101 Via Vin Santo, Henderson, NV 89011, USA",http://llvsportsclub.com/,(702) 568-1963,Establishment,,4.8,75,OPERATIONAL,2026-08-24 15:59:41
8583,"Sports Medicine Rehabilitation Associates, A Flaviano Professional Corporation",Family Wellness Clinic,2023322909,1,Medical Office,10001 S Eastern Ave,Henderson,Nevada,89052,,ChIJZ1vNWxLOyIARqj8CrH58PF8,Family Wellness Clinic,"10001 S Eastern Ave Ste 210, Henderson, NV 89052, USA",https://weence.com/medical/doctors/henderson/family-wellness-clinic-2/,(702) 837-4397,Health,Health,3.6,24,OPERATIONAL,2026-08-24 15:59:42
8584,SportsRing LLC,SportsRing LLC,2024331689,1,Miscellaneous,2716 Coventry Green Ave,Henderson,Nevada,89074,,ChIJhel7-6LRyIARAQBa5jzvyFI,Sports N More,"1445 Stonelake Cove Ave Apt 3104, Henderson, NV 89074, USA",,(702) 886-1190,Store,Store,2.3,6,OPERATIONAL,2026-08-24 15:59:42
8585,"Sportsman's Warehouse, Inc.",Sportsman's Warehouse,2017304837,1,Retail Product Sales,701 Marks St,Henderson,Nevada,89014,,ChIJTR8wyfPQyIARy0RjL2Ac7rI,Sportsman's Warehouse,"701 Marks St, Henderson, NV 89014, USA",https://stores.sportsmans.com/sportsmans-warehouse/us/nv/henderson/701-marks-st?utm_source=google&utm_medium=organic&utm_campaign=GMB&y_source=1_OTg4MDIxNS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,(702) 342-6400,Store,Store,4.2,1169,OPERATIONAL,2026-08-24 15:59:42
8586,Spring Flowers Landscaping Maintenance LLC,Spring Flowers Landscaping Maintenance,2024331446,1,Gardening/Lawn Maintenance,9169 Vesey Ave,Las Vegas,Nevada,89148,,ChIJQyodD-jJyIARYWJLZNNh_W8,Desert Springs Landscaping,"8130 S Valley View Blvd, Las Vegas, NV 89139, USA",http://www.desertspringslandscapingllc.com/,(702) 436-8080,General Contractor,General Contractor,4.0,26,OPERATIONAL,2026-08-24 15:59:43
8587,Spring Hebler,Sphinx Tales,2025332195,1,Pet Product Sales,690 Sea Star St,Henderson,Nevada,89002,,ChIJI8mvKbLVyIARJ7YYGXJC9NY,690 Sea Star St,"690 Sea Star St, Henderson, NV 89002, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:59:44
8588,"Spring Mountain Rehab, LLC","Spring Mountain Rehab, LLC",2022319330,1,Medical Office,2298 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,ChIJ-aSnKCDHyIAROvtQ-i3yOmQ,Spring Mountain Rehab,"5155 S Durango Dr Ste 101, Las Vegas, NV 89113, USA",http://springmountainrehab.com/,(702) 463-5556,Health,Health,5.0,1,OPERATIONAL,2026-08-24 15:59:44
8589,Spring Oscar LLC,Paradise Nail & Spa,2024330095,1,Barbershops and Cosmetology Establishment,1634 W Warm Springs Rd,Henderson,Nevada,89014,,ChIJ0TeUHlfQyIARWa-q7AJUir0,Paradise Nails & Spa,"1634 W Warm Springs Rd, Henderson, NV 89014, USA",https://paradisenailsspahenderson.com/,(702) 898-5940,Beauty Salon,Beauty Salon,4.3,137,OPERATIONAL,2026-08-24 15:59:45
8590,"Spring Valley Surgery Center, LLC","Spring Valley Surgery Center, LLC",2010300319,1,Medical Office,2705 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,ChIJeRVzBXPOyIARtqmaOrpIFGk,Parkway Surgery Center,"10561 W Horizon Ridge Pkwy, Henderson, NV 89052, USA",https://parkway-sc.com/,(702) 724-8900,Health,Health,4.2,11,OPERATIONAL,2026-08-24 15:59:45
8591,Srintip Hess,Srintip Hess,2023321909,1,Independent Massage Therapist,9550 S Eastern Ave,Las Vegas,Nevada,89123,,ChIJp7p2jD_OyIARNADKDq_J7N4,9550 S Eastern Ave,"9550 S Eastern Ave, Las Vegas, NV 89123, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:59:46
8592,"St Evergreen, LLC",My Spa,2010302531,1,Massage Establishment,10940 S Eastern Ave,Henderson,Nevada,89052,,ChIJiVXuMvzNyIARrPtQnIJvgpY,My Spa,"10940 S Eastern Ave Ste 107, Henderson, NV 89052, USA",,(702) 221-1119,Spa,Spa,4.5,19,OPERATIONAL,2026-08-24 15:59:46
8593,"St. Moritz Security Services, Inc.","St. Moritz Security Services, Inc.",2023321926,1,Private Investigators/Related Occupations,1771 E Flamingo Rd,Las Vegas,Nevada,89119,,ChIJ5UItW9DFyIARfTdrQd0mEiQ,"St. Moritz Security Services, Inc.","2080 E Flamingo Rd #307, Las Vegas, NV 89119, USA",http://www.smssi.com/,(702) 866-2751,Establishment,,3.0,37,OPERATIONAL,2026-08-24 15:59:47
8594,St. Rose & Maryland Operating LLC,WOW Carwash,2025332137,1,Car Wash,3405 Saint Rose Pkwy,Henderson,Nevada,89052,,ChIJJR3zSADPyIARddaVsTCEPLY,WOW Carwash,"3405 St Rose Pkwy, Henderson, NV 89052, USA",http://wowwash.com/,,Car Wash,Car Wash,3.7,68,OPERATIONAL,2026-08-24 15:59:47
8595,"St. Rose Executive Suites, LLC","St. Rose Executive Suites, LLC",2007302172,1,Executive Suites,2831 St Rose Pkwy,Henderson,Nevada,89052,,ChIJWXhHtoDPyIARG4gtqp56O24,St Rose Executive Suites and Virtual Offices,"2831 St Rose Pkwy #200, Henderson, NV 89052, USA",https://strosesuites.com/,(702) 818-1000,Establishment,,4.6,31,OPERATIONAL,2026-08-24 15:59:48
8596,StPeterGore LLC,StPeterGore LLC,2026335557,1,Instructional Services,6566 Coronado Canyon Ave,Las Vegas,Nevada,89142,,ChIJyw0EwbDbyIARYlo3yTyhrNw,6566 E Coronado Canyon Ave,"6566 E Coronado Canyon Ave, Las Vegas, NV 89142, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:59:48
8597,Stabile Productions Inc.,Stabile Productions Inc.,2025331935,1,Miscellaneous,2697 Ponte Vecchio Ter,Henderson,Nevada,89052,,ChIJR7s7rA3NyIAR282BJp79Iwo,"Stabile Productions, Inc.","2697 Ponte Vecchio Terrace, Henderson, NV 89052, USA",http://stabileproductions.com/,(702) 777-2782,Establishment,,0.0,0,OPERATIONAL,2026-08-24 15:59:49
8598,"Stable Development, LLC","Stable Development, LLC",2025333350,1,Office Only,3145 Saint Rose Pkwy,Henderson,Nevada,89052,,ChIJ4ZPZ1364yIAR6wgWYzGK-v0,Stable Development LLC,"3145 St Rose Pkwy #200, Henderson, NV 89052, USA",http://www.stabledevelopment.com/,(702) 735-5532,Real Estate Agency,Real Estate Agency,2.3,3,OPERATIONAL,2026-08-24 15:59:50
8599,Stacey Crawford,Healing Touch Mobile Massage,2025332398,1,Independent Massage Therapist,993 Equestrian Dr,Henderson,Nevada,89002,,ChIJaeJsHSvXyIARg8IMfzeDlWg,Healing Hands Therapeutic Services,"127 S Water St, Henderson, NV 89015, USA",http://www.massagebook.com/biz/HealingHandsts,(702) 806-3097,Beauty Salon,"Beauty Salon, Hair Care, Health, Spa",4.9,27,OPERATIONAL,2026-08-24 15:59:50
8600,Stacey Taylor,Effortlessly Eclectic,2013302491,1,Art Sales/Supplies,1350 Kelso Dunes Ave,Henderson,Nevada,89014,,ChIJVQ_jIv_QyIARDroDVgsIqoQ,Cyan at Green Valley,"1350 Kelso Dunes Ave, Henderson, NV 89014, USA",https://www.liveatcyan.com/?rcstdid=Mg==-YRjTEizZPgM=&utm_source=gmb&utm_medium=organic,(888) 230-6726,Real Estate Agency,Real Estate Agency,4.0,198,OPERATIONAL,2026-08-24 15:59:51
8601,Staci Lynne Green-Villlareal,The Green Team,2025332507,1,Personal Services,119 Valley Brook Ct,Henderson,Nevada,89074,,ChIJHz95zs_RyIARnbTIjrRnmAo,119 Valley Brook Ct,"119 Valley Brook Ct, Henderson, NV 89074, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:59:51
8602,Stacks Unlimited LLC,StacksLV,2025333158,1,App/Software Designer,694 Kentons Run Ave,Henderson,Nevada,89052,,ChIJlwMEExnOyIARKUXEA93nfx4,694 Kentons Run Ave,"694 Kentons Run Ave, Henderson, NV 89052, USA",,,Premise,"Premise, Street Address",0.0,0,OPERATIONAL,2026-08-24 15:59:52
8603,"Staff Management Solutions, LLC","Staff Management Solutions, LLC",2017306592,1,Contract Labor Service,2 Cactus Garden Dr,Henderson,Nevada,89014,,ChIJ2561I7jRyIARIV_Qll2P3nU,Staff Management | SMX,"1 Sunset Way, Henderson, NV 89014, USA",https://www.staffmanagement.com/,(888) 782-3398,Establishment,,4.5,34,OPERATIONAL,2026-08-24 15:59:52
8604,Staff Pro Management Services,Allied Universal Event Services,2023322359,1,Private Investigators/Related Occupations,1515 E Tropicana Ave,Las Vegas,Nevada,89119,,ChIJEbZwKADFyIAReTnviyucbbk,Allied Universal Event Services,"1515 E Tropicana Ave #125, Las Vegas, NV 89119, USA",,,Establishment,,5.0,1,CLOSED_PERMANENTLY,2026-08-24 15:59:53
8605,"Staff-Sol, Inc.",FVLS Consultancy,2024330442,1,Accounting Firm,295 Vallarte Dr,Henderson,Nevada,89014,,,,,,,,,0.0,0,OPERATIONAL,2026-08-24 15:59:53
8606,Stafford Innovations LLC,Poolside By Stafford,2024331745,1,Pool and Spa Maintenance,5510 S Fort Apache Rd,Las Vegas,Nevada,89148,,,,,,,,,0.0,0,OPERATIONAL,2026-08-24 15:59:54
8607,Stagebender LLC,Stagebender,2023322633,1,Miscellaneous,293 Goldstar St,Henderson,Nevada,89012,,ChIJ1a8IahfRyIARS_EIoj5_8K0,Seedling Theatre Company,"980 American Pacific Dr Ste. #103, Henderson, NV 89014, USA",http://seedlingtheatrecompany.com/,(702) 738-6022,Establishment,,4.8,20,OPERATIONAL,2026-08-24 15:59:54
8608,Stallion Foods Nevada LLC,Capriotti's Sandwich Shop,2015300470,1,Restaurant/Food Service,2300 Paseo Verde Pkwy,Henderson,Nevada,89052,,ChIJ62qIAN_RyIARIGO8zFWYZyQ,Capriotti's Sandwich Shop,"2300 Paseo Verde Pkwy, Henderson, NV 89052, USA",https://capriottis.com/location/75749,(702) 794-3030,Food,"Food, Meal Delivery, Restaurant, Store",4.1,351,OPERATIONAL,2026-08-24 15:59:55
8609,Stampede Wrestling Club LLC,Stampede Wrestling Club,2025333826,1,Fitness/Health Studios,1095 Fielders St,Henderson,Nevada,89011,,ChIJV1VVVRXWyIARVofsPOp_6ow,Sports Leadership & Management of Nevada,"1095 Fielders St, Henderson, NV 89011, USA",http://slamnv.org/,(702) 473-5735,Primary School,"Primary School, School, Secondary School",0.0,0,OPERATIONAL,2026-08-24 15:59:55
8610,"Stanford Capital, LLC","Stanford Capital, LLC",2004303040,1,Mortgage Lending Company,2920 N Green Valley Pkwy,Henderson,Nevada,89014,,ChIJD6UlZw_QyIAR0rJNkqoqTuI,Stanford Capital NMLS 65215,"2920 N Green Valley Pkwy Ste 115, Henderson, NV 89014, USA",http://stanfordcapitalloans.com/,(702) 321-6942,Finance,Finance,4.7,25,OPERATIONAL,2026-08-24 15:59:56
8611,Stantec Consulting Services Inc.,Stantec Consulting Services Inc.,2010303317,1,Engineering Firm,3010 W Charleston Blvd,Las Vegas,Nevada,89102,(702) 258-0115,ChIJEZJZOOfDyIARa85S2uG7pP0,Stantec,"6111 S Buffalo Dr Ste 200, Las Vegas, NV 89113, USA",https://www.stantec.com/en/offices/united-states-locations/nevada-offices/las-vegas-charleston-blvd-nevada-office?utm_source=google-business-profile&utm_medium=organic&utm_campaign=website-gbp_listing_united-states&utm_content=nevada_las-vegas,(702) 878-8010,General Contractor,General Contractor,4.0,9,OPERATIONAL,2026-08-24 15:59:57
8612,Staple Food LLC,And Pita,2025334488,1,Restaurant/Food Service,2877 N Green Valley Pkwy,Henderson,Nevada,89014,,ChIJH28NeUjbyIARK2RnLTCkFGo,And Pita,"2877 N Green Valley Pkwy, Henderson, NV 89014, USA",https://www.andpita.com/,(702) 547-0474,Food,"Food, Restaurant",4.7,100,OPERATIONAL,2026-08-24 15:59:57
8613,Staples The Office Superstore LLC,Staples The Office Superstore,2011303371,1,Retail Product Sales,675 S Green Valley Pkwy,Henderson,Nevada,89052,,ChIJNasK7vnRyIARFZ514gyZOro,Staples,"675 S Green Valley Pkwy, Henderson, NV 89052, USA",https://stores.staples.com/nv/henderson-(green-valley)/675-s-green-valley-parkway?cmpid=st_ll_goo&cid=LS:RETAIL:G&utm_source=google&utm_medium=organic&utm_campaign=Google_Business_Listing,(702) 564-2014,Electronics Store,"Electronics Store, Furniture Store, Home Goods Store, Store",4.3,243,OPERATIONAL,2026-08-24 15:59:58
8614,Star Carpet Cleaning LLC,Star Carpet Cleaning LLC,2023321452,1,Cleaning Services,4680 Rita Dr,Las Vegas,Nevada,89121,,ChIJydWbQsfnyIARjQy4CJba16Y,Star Janitorial LLC,"5835 E Ann Rd, Las Vegas, NV 89115, USA",https://www.starjanitorialllc.com/,(720) 403-0631,Establishment,,1.0,1,OPERATIONAL,2026-08-24 15:59:58
8615,Star Eyebrows LLC,Star Eyebrows by Lisa,2020315229,1,Barbershops and Cosmetology Establishment,10525 S Eastern Ave,Henderson,Nevada,89052,,ChIJx2rVvgjOyIARr26_-syGun4,Star Eyebrows by Lisa,"10525 S Eastern Ave #120, Henderson, NV 89052, USA",http://www.stareyebrowthreading.com/,(702) 270-2769,Beauty Salon,"Beauty Salon, Spa",4.6,95,OPERATIONAL,2026-08-24 15:59:59
8616,Star Hospice Care Inc,Star Hospice Care Inc,2021317350,1,Personal Services,3920 E Patrick Ln,Las Vegas,Nevada,89120,,ChIJVVVlyQDQyIAREZ9g89NQ70I,"First Choice Hospice, Inc.","3920 E Patrick Ln, Las Vegas, NV 89120, USA",http://www.firstchoiceh.com/hospice-care-about-us,(702) 576-0495,Health,Health,0.0,0,OPERATIONAL,2026-08-24 15:59:59
8617,Star Smoke and Gifts LLC,Star Smoke and Gifts,2025333691,1,Tobacco Related Product Sales,1000 N Green Valley Pkwy,Henderson,Nevada,89074,,ChIJZz_zD9vRyIARO0pZRfB6qW0,Star Smoke & Gifts,"1000 N Green Valley Pkwy, Henderson, NV 89074, USA",,(702) 586-9841,Store,Store,4.3,70,OPERATIONAL,2026-08-24 16:00:00
8618,Starbrands Networks LLC,LP Gear,"2005301748, 2005301750",2,E-Commerce and Online Retailer,3024 Via Venezia,Henderson,Nevada,89052,(702) 631-7558,ChIJf9rXKQDNyIAROPzSQw3ug5Q,LP Gear,"3024 Vía Venezia, Henderson, NV 89052, USA",https://www.lpgear.com/,,Electronics Store,"Electronics Store, Store",0.0,0,OPERATIONAL,2026-08-24 16:00:00
8619,Starbucks Corporation,Starbucks Coffee Company,"2016301930, 2020314742, 2004304506, 2002302166, 2005303056, 2003300075, 1997039350, 2006305357, 2007302680, 2022318405, 2016301844, 2001300510, 2000056169, 2022320642, 2023322077, 2023323303, 2024331175, 2024331747, 2025332269, 2025332830",20,Restaurant/Food Service,125 N Stephanie St,Henderson,Nevada,89074,,ChIJuUXsqyvRyIARNzcEEfuAY5U,Starbucks Coffee Company,"125 N Stephanie St, Henderson, NV 89074, USA",https://www.starbucks.com/store-locator/store/1015355,(702) 286-0091,Cafe,"Cafe, Food, Restaurant, Store",4.3,734,OPERATIONAL,2026-08-24 16:00:01
