LicenseNumber,EntityName,DBA,BusinessLocation,City,State,ZipCode,BusinessPhone,OriginalIssueDate,ExpirationDate,LicenseType,LicenseSub-Type,BusinessDescription,PrimaryJurisdiction,CityofHenderson,CityofLasVegas,CityofNorthLasVegas,ClarkCounty,BillingAddress1,BillingAddress2,BillingCity,BillingState/Province,BillingZipCode
2024329448,Martin Martin Francisco,Martin Landscaping,2621 Los Palos St,Las Vegas,Nevada,89108,,01/10/2024,07/31/2026,Property Maintenance,Gardening/Lawn Maintenance,"Mowing lawns, trimming bushes & small trees, cutting grass, removing weeds.",City of Henderson,Yes,No,No,No,2621 Los Palos St,,Las Vegas,NV,89108
2024329451,"IEDAC USA, Inc.","IEDAC USA, Inc.",120 Cassia Way,Henderson,Nevada,89014,,01/11/2024,01/31/2027,Gross Revenue,Manufacturing,Advanced Manufacturing and Engineering,City of Henderson,Yes,No,No,No,120 Cassia Way,,Henderson,NV,89014
2024329452,"IEDAC USA, Inc.","IEDAC USA, Inc.",110 Cassia Way,Henderson,Nevada,89014,,01/11/2024,01/31/2027,Gross Revenue,Manufacturing,Advanced Manufacturing and Engineering,City of Henderson,Yes,No,No,No,110 Cassia Way,,Henderson,NV,89014
2024329453,"GSN Las Palmas, LP",Las Palmas Self Storage,612 Las Palmas Entrada Ave,Henderson,Nevada,89012,,02/14/2024,08/31/2026,"Warehouse, Storage or Self-Storage","Warehouse, Storage or Self-Storage",Self Storage Unit Rental,City of Henderson,Yes,No,No,No,2042 Business Ctr. Drive,100,Irvine,CA,92612
2024329456,Her Place L.L.C.,Her Place Med Spa,2510 Wigwam Pkwy,Henderson,Nevada,89074,(702) 460-7230,01/22/2024,01/31/2027,Barbershops and Cosmetology Establishment,Barbershops and Cosmetology Establishment,"Lashes, facials and advanced aesthetics.",City of Henderson,Yes,No,No,No,2383 Millcroft,,Henderson,NV,89074
2024329457,Her Place L.L.C.,Her Place Med Spa,2510 Wigwam Pkwy,Henderson,Nevada,89074,(702) 460-7230,01/22/2024,01/31/2027,Gross Revenue,Personal Services,Permanent makeup,City of Henderson,Yes,No,No,No,2383 Millcroft,,Henderson,NV,89074
2024329458,Her Place L.L.C.,Her Place Med Spa,2510 Wigwam Pkwy,Henderson,Nevada,89074,(702) 460-7230,03/21/2024,09/30/2026,Massage/Reflexology (Privileged),Massage Establishment,Medical Massage,City of Henderson,Yes,No,No,No,2383 Millcroft,,Henderson,NV,89074
2024329459,Embellish Fudge & Gifts LLC,Embellish Fudge & Gifts,2250 Perugia Point Walk,Henderson,Nevada,89044,,01/17/2024,07/31/2026,Gross Revenue,Cottage Food Operation,"Small Batch Confectionery, including fudge, almond toffee and ToffeeCorn.",City of Henderson,Yes,No,No,No,2250 Perugia Point Walk,,Henderson,NV,89044
2024329461,Perla Fernanda Cardenas-Puente,Perla Fernanda Cardenas-Puente,611 N Stephanie St,Henderson,Nevada,89014,(702) 980-3465,01/11/2024,01/31/2027,Massage/Reflexology (Non-Privileged),Independent Massage Therapist,Independent Massage Therapist,City of Henderson,Yes,No,No,No,7626 Marmot Ave,,Las Vegas,NV,89147
2024329464,Sugar & Spice Las Vegas LLC,Sugar & Spice Las Vegas LLC,3 Sunset Way,Henderson,Nevada,89014,,03/06/2024,09/30/2026,Gross Revenue,Restaurant/Food Service,Making and packaging Chocolate Peanut Butter Balls.  Adding shared kitchen space,City of Henderson,Yes,No,No,No,295 Via Della Fortuna,,Henderson,NV,89011
2024329465,"Skytop Vending, LLC","Skytop Vending, LLC",1509 Western Ave,Las Vegas,Nevada,89102,,01/17/2024,01/31/2027,Gross Revenue,Miscellaneous,"We install, service, and operate coin operated vending machines the dispense a variety of food, snacks, and beverages. This includes coin operated amusement, music, and video games.",City of Henderson,Yes,No,No,No,1509 Western Ave,,Las Vegas,NV,89102
2024329468,"Americana Real Estate, Inc.",Century 21 Americana,101 E Horizon Dr,Henderson,Nevada,89015,,05/21/2024,11/30/2026,Real Estate Business,Real Estate Business,Residential Real Estate,City of Henderson,Yes,No,No,No,2580 St Rose Pkwy,120,Henderson,NV,89074
2024329472,"Hair Today Gone Tomorrow, LLC",Hair Today Gone Tomorrow,10041 Cardwell Hill St,Las Vegas,Nevada,89141,,02/15/2024,08/31/2026,Gross Revenue,Pet Product Sales,"A professional grooming business that’s in a custom truck-trailer that arrives at your door to take care of the pet's grooming needs. Hair cuts, baths ..etc",City of Henderson,Yes,No,No,No,10041 Cardwell Hill St,,Las Vegas,NV,89141
2024329475,MFA LLC,Movement Academy Jiu-Jitsu & Grappling,6100 Mountain Vista St,Henderson,Nevada,89014,,01/16/2024,07/31/2026,Gross Revenue,Instructional Services,Jiu-jitsu instruction for kids and adults. Classes are Monday through Saturday.,City of Henderson,Yes,No,No,No,9225 W Charleston Blvd,Apt. 1043,Las Vegas,NV,89117
2024329476,JJH Lawnservices LLC,JJH Lawnservices LLC,1509 Kinsmen St,Las Vegas,Nevada,89101,,02/05/2024,08/31/2026,Property Maintenance,Gardening/Lawn Maintenance,Lawn Services,City of Henderson,Yes,No,No,No,1509 Kinsmen St,,Las Vegas,NV,89101
2024329478,Michelle J Martinez,Selah Beauty,1535 W Warm Springs Rd,Henderson,Nevada,89014,,01/17/2024,01/31/2027,Gross Revenue,Personal Services,"Manicuring, pedicures, facials, waxing and permanent makeup. Beauty Services.",City of Henderson,Yes,No,No,No,2143 Sun Swept Way,,Henderson,NV,89074
2024329479,Robert Patrick Furtado Lum Jr.,First Class Building & Remodeling,1761 Sunflower Ct,Henderson,Nevada,89074,,01/17/2024,07/31/2026,Property Maintenance,Handyman,"Handyman services - Non contractor. Drywall patching, texture, flooring, painting, fixing cabinets, changing door and base covers.",City of Henderson,Yes,No,No,No,1761 Sunflower Court,,Henderson,NV,89074
2024329482,Smart Pool Services LLC,Splash Pool Service,210 W Foster Ave,Henderson,Nevada,89011,,01/30/2024,01/31/2027,Property Maintenance,Pool and Spa Maintenance,Pool maintenance and repair,City of Henderson,Yes,No,No,No,9020 N Capital of Texas Hwy,Bldg 1-220,Austin,TX,78759
2024329486,"Coronado Surgery Center, LLC",Coronado Surgery Center,2779 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,01/18/2024,01/31/2027,Medical Office,Medical Office,Same day outpatient ambulatory surgery center whereby our patients are discharged home same day of their surgical procedure.,City of Henderson,Yes,No,No,No,2779 W Horizon Ridge Pkwy,140,Henderson,NV,89052
2024329488,W & H Tree Services LLC,W & H Tree Services LLC,3447 College View Ct,North Las Vegas,Nevada,89030,,01/23/2024,07/31/2026,Property Maintenance,Gardening/Lawn Maintenance,Tree and landscaping services.,City of Henderson,Yes,No,No,No,3447 College View Ct,Apt B,N Las Vegas,NV,89030
2024329489,Roni L Deutch,"Deutch, Roni",2831 St Rose Pkwy,Henderson,Nevada,89052,,01/18/2024,01/31/2027,Management/Marketing/Consulting,Management/Marketing/Consulting,Business consultant provides business advice,City of Henderson,Yes,No,No,No,2831 St Rose Pkwy,200,Henderson,NV,89052
2024329495,"Oncology Consultants, PLLC","Oncology Consultants, PLLC",52 N Pecos Rd,Henderson,Nevada,89074,,05/16/2024,11/30/2026,Medical Office,Medical Office,Physician office providing Radiation Therapy Monday - Friday 7:00 am to 4:00 pm,City of Henderson,Yes,No,No,No,1419 SE 8th Terr,200,Cape Coral,FL,33990
2024329500,Cindi White Designs LLC,Cindi White Designs LLC,3927 Camelot Cove St,Las Vegas,Nevada,89147,,02/06/2024,08/31/2026,Designer or Decorator,Designer or Decorator,Provide interior design sales and service to clients who live in Henderson,City of Henderson,Yes,No,No,No,9811 W Charleston Blvd,2-342,Las Vegas,NV,89117
2024329504,Tcompanies Inc.,Tcompanies Inc.,405 Max Ct,Henderson,Nevada,89011,,02/06/2024,08/31/2026,Management/Marketing/Consulting,Management/Marketing/Consulting,TCompanies provides consulting services for various companies.,City of Henderson,Yes,No,No,No,405 Max Court,241A,Henderson,NV,89011
2024329506,Brett Randal Storsved,Rapid Sign Service,2831 St Rose Pkwy,Henderson,Nevada,89052,,01/24/2024,01/31/2027,Gross Revenue,Graphic Design/Marketing,"Rapid Sign Service provides sign installation for Brokers, real estate agents, and property management to assist in marketing their property listings.",City of Henderson,Yes,No,No,No,122 Industrial Park Road,203,Henderson,NV,89015
2024329507,"Bibia, LLC",Bibia IE,2837 Gallarate Dr,Henderson,Nevada,89044,,01/29/2024,07/31/2026,Gross Revenue,Miscellaneous,"Bibia IE provides augmented reality (AR) and generative AI support services tailored to diverse groups, including learners with disabilities, English Language Learners, the elderly, and indigenous communities. We want to bring the latest technology to the least fortunate.",City of Henderson,Yes,No,No,No,3055 St Rose Pkwy,#777843,Henderson,NV,89052
2024329508,Kathy Mills,Etc. Treasures & Gifts,4768 Willow Glen Dr,Las Vegas,Nevada,89147,,02/26/2024,08/31/2026,Gross Revenue,Personal Services,Craft show vendor /Promoter,City of Henderson,Yes,No,No,No,4768 Willow Glen Dr,,Las Vegas,NV,89147
2024329509,"FLF, LLC","FLF, LLC",1800 N Green Valley Pkwy,Henderson,Nevada,89074,(702) 374-9106,03/13/2024,09/30/2026,Real Estate Business,Real Estate Business,"List, Sell, Rent real estate with brokers license",City of Henderson,Yes,No,No,No,1800 N Green Valley Pkwy,312,Henderson,NV,89074
2024329511,"RJ. Home Specialist, LLC","RJ. Home Specialist, LLC",2356 Aqua Vista Ave,Henderson,Nevada,89014,,01/22/2024,07/31/2026,Property Maintenance,Handyman,"Handyman services, janitorial services",City of Henderson,Yes,No,No,No,2356 Aqua Vista Ave,,Henderson,NV,89014
2024329515,"Perio Precise, LLC","Perio Precise, LLC",256 Chartan Ave,Las Vegas,Nevada,89183,,01/24/2024,01/31/2027,Dental Office,Dental Office,Dental Hygiene Mobile Speciality Periodontal Services at dental offices,City of Henderson,Yes,No,No,No,256 Chartan Ave,,Las Vegas,NV,89183
2024329517,Pro-Imaging LLC,Pro-Imaging LLC,3128 Valadon Ave,Henderson,Nevada,89044,,03/18/2024,09/30/2026,Gross Revenue,Miscellaneous,"We are a mobile imaging company who aim to provide convenient, quality care for patients within physician offices around the Las Vegas valley.",City of Henderson,Yes,No,No,No,3128 Valadon Ave,,Henderson,NV,89044
2024329518,24/7 Apollo Healthcare Inc.,24/7 Apollo Hospice & Palliative Care,2850 W Horizon Ridge Pkwy,Henderson,Nevada,89052,(855) 844-2273,02/12/2024,08/31/2026,Medical Office,Medical Office,To provide hospice and palliative care services to residential and hospice facilities.,City of Henderson,Yes,No,No,No,2850 W Horizon Ridge Pkwy,200,Henderson,NV,89052
2024329519,Environmental Reclaiming Services LLC,Environmental Reclaiming Services LLC,418 E Horizon Dr,Henderson,Nevada,89015,,01/23/2024,01/31/2027,Management/Marketing/Consulting,Management/Marketing/Consulting,Environmental Consulting,City of Henderson,Yes,No,No,No,850 S Boulder Hwy,#233,Henderson,NV,89015
2024329523,JRB Consulting L.L.C.,Exchange Collectibles,2546 Evansville Ave,Henderson,Nevada,89052,,01/24/2024,07/31/2026,Gross Revenue,Miscellaneous,"Online New comic book sales.  Office located on premises, shipping of comic books from the Post Office.",City of Henderson,Yes,No,No,No,2505 Anthem Village Drive,359,Henderson,NV,89052
2024329524,"STEAM Fair of Nevada, LLC","STEAM Fair of Nevada, LLC",2960 Aragon Terrace Way,Henderson,Nevada,89044,,09/26/2024,09/30/2026,Gross Revenue,Miscellaneous,Selling science products to students and families at Henderson schools,City of Henderson,Yes,No,No,No,2960 Aragon Terrace Way,,Henderson,NV,89044
2024329525,Cavaliers Insurance Marketing Alliance Corporation,Cavaliers Insurance Marketing Alliance Corporation,300 Via del Duomo,Henderson,Nevada,89011,,02/28/2024,02/28/2027,Insurance Agency or Adjusting Firm,Insurance Agency or Adjusting Firm,Life and health insurance,City of Henderson,Yes,No,No,No,300 Via Del Duomo,,Henderson,NV,89011
2024329527,"Comcast IP Phone, LLC","Comcast IP Phone, LLC",1701 John F Kennedy Blvd,Philadelphia,Pennsylvania,19103,,01/25/2024,09/30/2026,Public Utility Telecom,Public Utility Telecom,Telecommunications business,City of Henderson,Yes,No,No,No,1701 J.F.K.Boulevard,32 Floor,Philadelphia,PA,19103
2024329529,Virtual One Inc.,Virtual One Real Estate,5940 S Rainbow Blvd,Las Vegas,Nevada,89118,,01/31/2024,07/31/2026,Real Estate Business,Real Estate Business,Residential Real Estate Sales and Service,City of Henderson,Yes,No,No,No,8020 S Rainbow Blvd,100 PMB 315,Las Vegas,NV,89139
2024329530,Jered Bumbera & Rebecca Bixby,Inspector Gadget,5923 Creekside Sands Ln,North Las Vegas,Nevada,89031,,01/24/2024,01/31/2027,Real Estate Business,Real Estate Business,Real Estate Inspector,City of Henderson,Yes,No,No,No,5923 Creekside Sands Ln,,North Las Vegas,NV,89031
2024329531,Aaron Fisher,Melted Magic,1575 W Warm Springs Rd,Henderson,Nevada,89014,,02/27/2024,08/31/2026,Gross Revenue,Restaurant/Food Service,"We create homemade gourmet loaves of Ice Cream Bread and major allergen free seasonings to be sold at farmers markets, craft fairs and other community events. We also might expand to selling sauces in the future.",City of Henderson,Yes,No,No,No,1575 W Warm Springs Rd,Apt 424,Henderson,NV,89014
2024329532,Jocelyn Elias Garcia,JG Clean Solutions,10244 Jeffreys St,Las Vegas,Nevada,89183,,02/01/2024,08/31/2026,Property Maintenance,Cleaning Services,"commercial and residential Janitorial and sanitation services. Maintaining the upkeep of offices or residential properties with cleaning services such as removing trash, cleaning bathrooms, cleaning kitchen or breakroom area, and much more.",City of Henderson,Yes,No,No,No,1535 Pony Ranch Cir,,Henderson,NV,89014
2024329533,Harry Earl Kammerzell II,Wildstar Fibers,277 Violet Note St,Henderson,Nevada,89074,,02/13/2024,02/28/2027,Gross Revenue,Miscellaneous,Wildstar Fibers is a yarn business for selling custom dyed yarn online and in-person.,City of Henderson,Yes,No,No,No,1000 N Green Valley Pkwy,440-369,Henderson,NV,89074
2024329534,Harry Earl Kammerzell II,Kammerzell's Collectibles,277 Violet Note St,Henderson,Nevada,89074,,05/08/2024,11/30/2026,Secondhand Dealer,Category C,"Sales business specializing in collectibles, sports memorabilia, antiques, sports and non-sports cards, clothing, shoes, apparel and more both online and in-person.",City of Henderson,Yes,No,No,No,1000 N Green Valley Pkwy,440-369,Henderson,NV,89074
2024329535,Xtreme Rentals 4 U LLC,Xtreme Rentals 4 U LLC,5569 Palm St,Las Vegas,Nevada,89120,(702) 324-0144,01/25/2024,07/31/2026,Inter-Jurisdictional Business,Inter-Jurisdictional Business,"We deliver rentable tables, chairs, and inflatable bounce houses.",City of Henderson,Yes,No,No,No,2503 Vegas Vic St,,Henderson,NV,89002
2024329536,JNS Psychological Associates LTD.,Center for Sexual Health and Wellness,880 Seven Hills Dr,Henderson,Nevada,89052,,01/29/2024,01/31/2027,"Social Work, Behavioral Therapy Business","Social Work, Behavioral Therapy Business",Specialty private mental health practice in Henderson NV.,City of Henderson,Yes,No,No,No,880 Seven Hills Drive,250,Henderson,NV,89052
2024329539,"Shack-Findlay Automotive, LLC",Findlay Honda Henderson,335 Auto Mall Dr,Henderson,Nevada,89014,,01/25/2024,01/31/2027,Office Only,Office Only,"Light automotive work. Vehicle wash, vacuum, and detail dedicated space.",City of Henderson,Yes,No,No,No,933 Auto Show Dr,,Henderson,NV,89014
2024329542,"Greenman, Goldberg, Raby & Martinez Professional Corporation",GGRM Law Firm,2475 Village View Dr,Henderson,Nevada,89074,,03/28/2024,09/30/2026,Law Firm or Law Office,Law Firm or Law Office,Workers' Compensation and Personal Injury Law Practice,City of Henderson,Yes,No,No,No,2770 S Maryland Pkwy,100,Las Vegas,NV,89109
2024329548,"Cleaning Well, LLC",Cleaning Well,6605 Alta Dr,Las Vegas,Nevada,89107,,01/31/2024,07/31/2026,Property Maintenance,Cleaning Services,"Janitorial Services, cleaning residential and commercial properties.",City of Henderson,Yes,No,No,No,6605 Alta Dr,,Las Vegas,NV,89107
2024329552,Bright Morning Therapy LLC,Bright Morning Therapy LLC,3005 W Horizon Ridge Pkwy,Henderson,Nevada,89052,,01/31/2024,07/31/2026,"Social Work, Behavioral Therapy Business","Social Work, Behavioral Therapy Business","I will provide mental health therapy for individuals, couples, and families.",City of Henderson,Yes,No,No,No,3005 W Horizon Ridge Pkwy,201,Henderson,NV,89052
2024329553,Mattlock Locking Systems LLC,Mattlock Locking Systems,8560 W Rosada Way,Las Vegas,Nevada,89149,,04/17/2024,10/31/2026,Locksmith/Safe Mechanic,Locksmith/Safe Mechanic,Locksmith,City of Henderson,Yes,No,No,No,8560 W Rosada Way,,Las Vegas,NV,89149
2024329558,Bio Logical LLC,Bio Logical LLC,1317A Boulder City Pkwy,Boulder City,Nevada,89005,,02/19/2024,08/31/2026,Management/Marketing/Consulting,Management/Marketing/Consulting,Biological consulting services on the City of Henderson Fire Station 92 project.,City of Henderson,Yes,No,No,No,1400 Colorado Street,C,Boulder City,NV,89005
2024329563,Cybersecurity CoPilot LLC,Cybersecurity CoPilot LLC,2685 Gallarate Dr,Henderson,Nevada,89044,,02/26/2024,08/31/2026,Management/Marketing/Consulting,Management/Marketing/Consulting,Provide IT Consulting services to businesses. No goods are sold.,City of Henderson,Yes,No,No,No,2685 Gallarate Drive,,Henderson,NV,89044
2024329564,"B&R Holdco, LLC",B&R Auto Wrecking,1701 Athol Ave,Henderson,Nevada,89011,,09/03/2024,09/30/2026,Gross Revenue,Automotive,"Sales of used automotive parts, accessories, or salvage thereof. (No sales of autos) Offering customers the option of aftermarket new parts when available.",City of Henderson,Yes,No,No,No,2450 St Rose Pkwy,200,Henderson,NV,89074
2024329565,"B&R Holdco, LLC",B&R Auto Wrecking,1701 Athol Ave,Henderson,Nevada,89011,,09/03/2024,09/30/2026,Secondhand Dealer,"Category B, Class I","Sales of used vehicles, automobile parts or accessories or salvage thereof.",City of Henderson,Yes,No,No,No,2450 St Rose Pkwy,200,Henderson,NV,89074
2024329566,"David's Bridal, Inc.",David's Bridal,631 Marks St,Henderson,Nevada,89014,,05/28/2024,11/30/2026,Gross Revenue,Retail Product Sales,Retail sales of bridal wear and accessories,City of Henderson,Yes,No,No,No,PO Box 460,,Braselton,GA,30517
2024329567,I am a very stylish girl LLC,Very Stylish Esthetics,6250 Mountain Vista St,Henderson,Nevada,89014,(702) 460-3530,01/30/2024,07/31/2026,Barbershops and Cosmetology Establishment,Barbershops and Cosmetology Establishment,beauty salon and esthetics selling products,City of Henderson,Yes,No,No,No,649 Pepper Tree Circle,,Henderson,NV,89014
2024329568,I am a very stylish girl LLC,Very Stylish Esthetics,6250 Mountain Vista St,Henderson,Nevada,89014,,01/30/2024,07/31/2026,Gross Revenue,Beauty/Cosmetic Supplies,beauty salon and esthetics selling products,City of Henderson,Yes,No,No,No,2855 Canonero St,,Las Vegas,NV,89142
2024329569,"Nitin J. Engineer, MD Plastic Surgery, PLLC",Engineered Aesthetics Plastic Surgery Institute,880 Seven Hills Dr,Henderson,Nevada,89052,,03/05/2024,09/30/2026,Medical Office,Medical Office,"Plastic, reconstructive and hand surgery consultations and medical spa services.  Nitin J. Engineer, MD, FACS is the owner and physician at Engineered Aesthetics Plastic Surgery Institute where he performs surgical consultations and renders non-surgical treatment for patients.",City of Henderson,Yes,No,No,No,880 Seven Hills Drive,170,Henderson,NV,89052
2024329570,Avery Hospice LLC,Avery Hospice LLC,6767 W Charleston Blvd,Las Vegas,Nevada,89146,(725) 228-2152,02/14/2024,02/28/2027,Medical Office,Medical Office,In Home Hospice services,City of Henderson,Yes,No,No,No,6765 W Charleston Blvd,170,Las Vegas,NV,89146
